"MSSubClass","MSZoning","LotArea","Street","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinType2","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","_stFlrSF","GrLivArea","BsmtFullBath","FullBath","HalfBath","BedroomAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","GarageType","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","MoSold","YrSold","SaleType","SaleCondition","SalePrice","TotalSF","Total_Bathrooms","Total_porch_sf","haspool","hasgarage","hasbsmt","hasfireplace"
20,3,8400,0,0,0,0,0,0,9,1,0,0,0,4,4,1950,1950,0,0,3,9,0.00,3,2,1,0.00,2.00,0.00,0.00,0.00,721,0,2,0,0.00,841,841,0,1,0,2,0,4,0,0,4.00,0.00,1,294,0.00,0.00,1,9,2009,0,0,82000,1562,1,274,0,1,1,0
90,0,8544,0,0,0,0,0,0,0,0,0,2,0,3,4,1949,1950,0,0,8,7,1.00,0,0,3,1.00,0.00,0.00,1.00,0.00,0,3,3,1,1.00,1040,1040,0,2,0,2,0,6,0,0,1.00,0.00,2,400,0.00,0.00,0,5,2006,0,0,87500,1040,2,0,0,1,0,0
120,0,8849,0,1,0,0,0,0,6,0,0,1,0,9,5,2005,2005,1,0,2,1,1.00,2,0,0,2.00,0.00,0.00,1.00,0.00,1684,0,0,0,0.00,1684,1684,0,2,0,2,2,6,0,1,0.00,1.00,2,564,0.00,0.00,0,7,2008,0,0,266000,3368,2,567,0,1,1,1
160,1,2592,0,0,0,0,0,0,19,0,0,1,1,5,3,1976,1976,0,0,5,5,0.00,0,0,1,1.00,0.00,0.00,4.00,3.00,536,0,1,0,0.00,536,1112,0,1,1,3,0,4,0,0,0.00,0.00,1,336,0.00,0.00,0,4,2010,0,0,85000,1648,2,182,0,1,1,0
50,0,6435,0,0,0,0,0,0,10,3,0,0,2,6,5,1939,1950,0,0,2,1,0.00,0,0,2,0.00,0.00,0.00,0.00,0.00,972,0,2,0,0.00,972,1577,0,1,0,3,3,6,0,1,1.00,0.00,1,312,0.00,0.00,0,10,2006,0,0,140200,2549,1,0,0,1,1,1
20,0,12772,0,1,0,0,2,0,0,0,0,0,0,6,8,1960,1998,1,0,2,1,0.00,0,1,1,0.00,0.00,3.00,3.00,0.00,958,0,1,0,0.00,958,958,0,1,0,2,0,5,0,0,0.00,1.00,1,301,0.00,0.00,0,4,2007,0,0,151500,1916,1,0,0,1,1,0
20,0,17600,0,1,0,0,0,0,0,0,0,0,0,6,5,1960,1960,0,0,3,3,1.00,0,0,1,0.00,0.00,0.00,3.00,0.00,1478,0,0,0,1.00,1478,1478,1,2,0,3,0,6,0,2,0.00,0.00,2,498,0.00,0.00,0,12,2009,0,0,157500,2956,3,40,0,1,1,1
160,0,2448,0,0,0,0,0,0,6,0,0,3,1,7,5,2003,2004,0,0,0,6,2.00,1,0,0,1.00,0.00,0.00,1.00,0.00,764,0,0,0,0.00,764,1626,1,2,1,2,1,6,0,0,2.00,1.00,2,474,0.00,0.00,0,10,2008,0,0,154000,2390,4,27,0,1,1,0
60,0,20431,0,2,0,0,0,0,6,0,0,0,1,9,5,2005,2006,1,0,5,5,1.00,2,0,0,2.00,0.00,0.00,1.00,0.00,1848,0,0,0,0.00,1848,2728,1,2,1,4,2,10,0,2,0.00,2.00,3,706,0.00,0.00,0,4,2006,1,1,437154,4576,4,0,0,1,1,1
120,0,7820,0,1,0,0,0,0,6,0,0,1,0,9,5,2007,2007,1,0,2,1,1.00,2,0,0,2.00,0.00,0.00,0.00,0.00,1869,0,0,0,0.00,1869,1869,0,2,0,2,2,6,0,1,0.00,1.00,2,617,0.00,0.00,0,12,2007,1,1,318061,3738,2,264,0,1,1,1
120,0,5271,0,1,3,0,0,1,16,0,0,0,0,7,5,1986,1986,0,0,3,3,0.00,0,0,0,1.00,0.00,2.00,1.00,0.00,1453,0,2,0,0.00,1453,1453,1,1,1,2,1,6,0,1,0.00,1.00,2,445,0.00,0.00,0,12,2006,0,2,190000,2906,3,264,0,1,1,1
50,0,9084,0,0,0,0,0,0,3,2,0,0,2,5,6,1941,1950,0,0,0,0,0.00,0,0,1,0.00,2.00,3.00,5.00,1.00,616,0,1,1,0.00,616,1111,0,1,0,3,0,5,0,0,1.00,0.00,1,200,0.00,1.00,0,3,2008,5,0,95000,1727,2,48,0,1,1,0
30,1,8520,0,0,0,0,0,0,2,0,0,0,0,6,8,1928,2003,0,0,0,0,0.00,0,1,2,0.00,0.00,0.00,0.00,0.00,624,0,2,0,0.00,720,720,0,1,0,2,0,5,0,0,1.00,0.00,2,484,0.00,0.00,0,5,2010,0,0,105900,1344,1,106,0,1,1,0
50,0,8400,0,0,1,0,0,0,17,0,0,0,2,6,5,1940,2000,0,0,3,1,0.00,0,0,1,0.00,0.00,0.00,5.00,0.00,940,0,0,0,0.00,1192,1595,0,1,0,2,0,6,0,2,0.00,0.00,1,240,0.00,0.00,0,6,2006,0,0,140000,2535,1,108,0,1,1,1
20,0,11249,0,2,0,0,0,0,1,0,0,0,0,6,5,1995,1995,0,0,0,0,0.00,1,1,0,1.00,1.00,0.00,2.00,3.00,1200,0,0,0,0.00,1200,1200,1,2,0,3,1,6,0,0,0.00,1.00,2,521,0.00,0.00,0,8,2007,0,0,177500,2400,3,26,0,1,1,0
20,0,9248,0,1,0,0,0,0,5,0,0,0,0,6,6,1992,1992,0,0,1,2,1.00,0,0,0,1.00,0.00,0.00,1.00,0.00,1158,0,2,0,0.00,1167,1167,1,2,0,3,1,6,0,0,0.00,1.00,2,400,0.00,0.00,0,7,2009,0,0,173000,2325,3,146,0,1,1,0
120,1,4224,0,0,0,0,0,0,19,0,0,1,0,5,5,1976,1976,0,0,5,5,0.00,0,0,0,1.00,0.00,0.00,2.00,0.00,1142,0,1,0,0.00,1142,1142,1,1,1,3,0,6,0,1,0.00,2.00,2,528,0.00,0.00,0,8,2007,0,0,134000,2284,3,626,0,1,1,1
80,0,6930,0,1,0,0,0,0,16,0,0,0,3,5,4,1958,1958,1,0,3,10,1.00,0,0,1,0.00,0.00,1.00,3.00,1.00,1062,0,0,0,2.00,1352,1352,0,1,0,3,1,6,1,0,2.00,0.00,1,288,0.00,0.00,0,7,2006,0,2,130000,2414,2,462,0,1,1,0
60,0,12011,0,1,0,0,2,0,13,0,0,0,1,8,5,1998,1998,0,0,0,0,1.00,1,0,0,1.00,0.00,1.00,1.00,0.00,1086,0,0,0,0.00,1086,1924,1,2,1,3,1,7,0,1,0.00,1.00,2,592,0.00,0.00,0,6,2006,0,0,280000,3010,4,657,0,1,1,1
85,0,7540,0,1,0,0,2,0,12,0,0,0,4,6,6,1978,1978,0,0,0,0,0.00,0,0,1,1.00,0.00,1.00,1.00,0.00,888,0,0,0,0.00,912,912,1,1,0,2,0,5,0,1,0.00,1.00,2,470,0.00,0.00,0,6,2007,0,0,156000,1800,2,192,0,1,1,1
50,0,9144,0,0,0,0,0,0,10,0,0,0,2,5,5,1940,1982,0,0,2,1,0.00,0,0,1,0.00,0.00,0.00,4.00,0.00,883,0,2,0,0.00,988,1505,1,1,0,3,0,8,0,0,1.00,0.00,1,240,0.00,0.00,1,7,2008,0,0,145000,2388,2,0,0,1,1,0
85,0,7301,0,0,0,0,1,0,3,0,0,0,4,7,5,2003,2003,0,0,1,2,1.00,1,0,3,1.00,0.00,0.00,1.00,0.00,0,0,0,0,0.00,495,1922,0,3,0,4,1,7,0,1,2.00,1.00,2,672,0.00,0.00,0,7,2009,3,0,198500,1922,3,177,0,1,0,1
160,1,1680,0,0,0,0,0,0,21,0,0,3,1,6,8,1972,2007,0,0,1,2,1.00,0,0,1,0.00,0.00,0.00,2.00,0.00,483,0,2,0,0.00,483,987,0,1,1,2,1,5,0,0,1.00,0.00,1,264,0.00,0.00,0,5,2009,0,0,118000,1470,2,250,0,1,1,0
60,0,18800,0,1,0,0,3,0,8,0,0,0,1,6,5,1976,1976,0,0,1,2,1.00,0,0,0,1.00,0.00,3.00,1.00,0.00,796,0,1,0,0.00,790,1574,1,2,1,3,0,6,0,1,0.00,2.00,2,566,0.00,0.00,0,7,2006,0,0,190000,2370,4,417,0,1,1,1
70,1,10690,0,0,0,0,0,0,15,0,0,0,1,5,7,1920,1997,1,0,0,0,0.00,0,1,1,0.00,2.00,0.00,4.00,0.00,672,0,2,0,1.00,672,1344,0,1,0,3,0,6,0,0,1.00,0.00,1,468,0.00,1.00,0,7,2009,0,0,147000,2016,1,346,0,1,1,0
20,0,9500,0,1,0,0,0,0,0,0,0,0,0,6,5,1963,1963,0,0,4,4,1.00,0,0,1,1.00,0.00,0.00,3.00,0.00,1394,0,2,0,0.00,1394,1394,1,1,1,3,0,6,0,2,0.00,1.00,2,514,0.00,0.00,0,7,2009,0,0,159000,2788,3,261,0,1,1,1
80,0,9150,0,1,0,0,1,0,0,0,0,0,3,6,5,1962,1962,0,1,4,4,1.00,0,0,1,1.00,0.00,2.00,1.00,0.00,1099,0,2,0,0.00,1431,1431,0,1,0,3,0,6,0,1,3.00,1.00,1,296,0.00,0.00,0,12,2008,0,0,165000,2530,2,174,0,1,1,1
20,0,7800,0,0,0,0,0,0,0,0,0,0,0,5,6,1954,1954,0,0,1,2,1.00,0,0,0,0.00,0.00,0.00,5.00,0.00,1268,0,2,0,0.00,1268,1268,0,1,0,2,0,7,0,1,0.00,2.00,1,244,0.00,0.00,0,3,2010,0,0,132000,2536,1,98,0,1,1,1
20,0,9830,0,1,0,0,1,0,0,0,0,0,0,5,7,1959,2006,0,0,3,3,0.00,0,1,1,0.00,0.00,0.00,2.00,1.00,1063,0,0,0,0.00,1287,1287,1,1,0,3,1,7,0,1,1.00,2.00,2,576,0.00,0.00,0,3,2010,0,0,162000,2350,2,563,0,1,1,1
60,0,8121,0,1,0,0,0,0,5,0,0,0,1,6,5,2000,2000,0,0,0,0,0.00,0,0,0,1.00,0.00,0.00,0.00,0.00,953,0,0,0,0.00,953,1664,0,2,1,3,0,7,0,1,0.00,1.00,2,460,0.00,0.00,0,1,2006,0,0,172400,2617,3,140,0,1,1,1
50,0,17120,0,0,0,0,0,0,16,1,0,0,2,4,4,1959,1959,0,0,7,4,0.00,0,0,1,1.00,0.00,0.00,1.00,0.00,0,0,1,0,0.00,1120,1588,0,2,0,4,0,7,1,1,1.00,2.00,2,680,0.00,0.00,1,7,2008,0,0,134432,1588,2,59,0,1,0,1
120,0,7175,0,0,0,0,0,0,9,0,0,1,0,6,5,1984,1984,0,0,4,4,0.00,0,0,1,1.00,0.00,0.00,2.00,2.00,744,0,1,0,0.00,752,752,1,1,0,2,0,4,0,0,0.00,0.00,1,264,0.00,0.00,0,2,2010,0,0,125000,1496,2,443,0,1,1,0
20,0,10634,0,0,0,0,0,0,0,0,0,0,0,5,6,1953,1953,0,0,2,1,0.00,0,0,0,0.00,0.00,0.00,3.00,2.00,608,0,1,0,0.00,1319,1319,1,1,0,3,0,5,1,0,0.00,0.00,1,270,0.00,0.00,0,11,2009,0,0,123000,1927,2,66,0,1,1,0
60,0,8200,0,0,0,0,0,0,1,0,0,0,1,7,5,2003,2004,0,0,0,0,0.00,1,0,0,1.00,0.00,0.00,0.00,0.00,847,0,0,0,0.00,847,1928,0,2,1,4,1,8,0,1,2.00,2.00,2,434,0.00,0.00,0,7,2007,0,0,219500,2775,3,148,0,1,1,1
30,0,10020,0,1,3,0,0,2,3,0,0,0,0,1,1,1922,1950,0,0,3,3,0.00,3,2,2,3.00,3.00,2.00,3.00,0.00,683,0,2,1,1.00,904,904,1,0,1,1,3,4,4,0,0.00,1.00,0,0,0.00,0.00,0,3,2009,0,0,61000,1587,2,0,0,0,1,0
85,0,8846,0,1,0,0,2,0,1,0,0,0,4,5,5,1996,1996,0,0,0,0,0.00,1,0,0,1.00,0.00,1.00,1.00,0.00,870,0,0,0,0.00,914,914,0,1,0,2,0,5,0,0,1.00,0.00,2,576,0.00,0.00,0,7,2006,0,0,148000,1784,1,0,0,1,1,0
60,2,11143,0,1,0,0,1,0,4,0,0,0,1,8,5,2004,2005,0,0,5,5,0.00,1,0,0,1.00,0.00,0.00,0.00,0.00,1580,0,0,0,0.00,1580,2466,0,3,0,4,1,8,0,1,0.00,1.00,2,610,0.00,0.00,0,12,2007,0,0,340000,4046,3,373,0,1,1,1
20,0,11394,0,0,0,0,1,0,18,0,0,0,0,9,2,2010,2010,1,0,0,0,2.00,1,0,0,2.00,0.00,1.00,1.00,0.00,1856,0,0,0,0.00,1856,1856,1,1,1,1,2,8,0,1,0.00,2.00,3,834,0.00,0.00,0,6,2010,1,1,394432,3712,3,113,0,1,1,1
60,0,8123,0,1,0,0,0,0,5,3,0,0,1,6,5,2000,2000,0,0,0,0,1.00,0,0,0,1.00,0.00,0.00,0.00,0.00,982,0,0,0,0.00,1007,1800,0,2,1,3,0,7,0,1,0.00,2.00,2,463,0.00,0.00,0,6,2009,0,0,179000,2782,3,163,0,1,1,1
50,0,5000,0,0,0,0,0,0,17,0,0,0,2,5,6,1924,1950,0,0,6,3,0.00,0,0,2,0.00,0.00,0.00,5.00,0.00,1026,0,1,0,0.00,1026,1691,0,2,0,3,1,6,0,1,1.00,0.00,1,308,0.00,0.00,0,5,2010,0,0,127000,2717,2,242,0,1,1,1
20,2,7200,0,0,0,0,0,0,4,0,0,0,0,7,5,2006,2006,0,0,0,0,0.00,1,0,0,1.00,1.00,0.00,0.00,0.00,1293,0,0,0,0.00,1301,1301,1,2,0,2,1,5,0,1,0.00,1.00,2,572,0.00,0.00,0,8,2006,1,1,187750,2594,3,337,0,1,1,1
60,0,9245,0,1,0,0,0,0,1,0,0,0,1,7,5,2006,2006,0,0,0,0,0.00,1,0,0,1.00,0.00,1.00,0.00,0.00,939,0,0,0,0.00,939,1797,0,2,1,3,1,8,0,0,0.00,1.00,2,639,0.00,0.00,0,4,2007,0,0,213500,2736,3,197,0,1,1,0
45,3,9000,0,0,0,0,1,0,9,0,0,0,5,6,3,1928,1950,0,0,3,3,0.00,0,0,2,3.00,2.00,0.00,0.00,0.00,784,0,1,1,1.00,784,784,0,1,0,2,0,5,0,0,1.00,0.00,2,360,1.00,1.00,1,10,2009,0,0,76000,1568,1,91,0,1,1,0
60,0,53107,0,2,3,0,1,1,16,1,0,0,1,6,5,1992,1992,0,0,1,2,0.00,1,0,0,1.00,0.00,1.00,1.00,0.00,1580,0,0,0,0.00,1079,1953,1,2,1,3,1,9,0,2,0.00,2.00,2,501,0.00,0.00,0,6,2007,0,0,240000,3533,4,447,0,1,1,1
120,0,3182,0,0,0,0,0,0,20,0,0,1,0,8,5,2004,2005,0,0,0,0,1.00,1,0,0,1.00,0.00,0.00,1.00,0.00,1256,0,0,0,0.00,1269,1269,0,2,0,2,1,6,0,1,0.00,2.00,2,430,0.00,0.00,0,4,2010,0,0,192000,2525,2,310,0,1,1,1
50,0,8410,0,0,0,0,3,0,3,1,0,0,2,5,3,1910,1996,3,0,3,0,0.00,0,2,0,0.00,0.00,0.00,0.00,0.00,658,0,1,0,0.00,658,1184,0,1,0,5,0,8,0,0,0.00,1.00,0,0,0.00,0.00,1,5,2006,0,5,81000,1842,1,151,0,0,1,0
80,0,7200,0,0,0,0,0,0,3,0,0,0,3,6,6,1976,1976,1,0,2,1,1.00,0,0,1,0.00,0.00,1.00,2.00,0.00,1041,0,0,0,0.00,1125,1125,1,1,0,3,0,6,0,1,1.00,0.00,1,352,0.00,0.00,0,10,2009,0,2,125000,2166,2,296,0,1,1,1
20,0,9382,0,1,0,0,2,0,1,0,0,0,0,7,5,1999,2000,0,0,0,0,1.00,1,0,0,1.00,0.00,0.00,0.00,0.00,1468,0,0,0,0.00,1479,1479,0,2,0,3,1,6,0,0,0.00,1.00,2,577,0.00,0.00,0,7,2008,0,0,191000,2947,2,145,0,1,1,0
60,0,12474,0,0,0,0,0,0,6,0,0,0,1,10,5,2007,2008,0,0,0,0,2.00,2,0,0,2.00,0.00,1.00,1.00,0.00,1682,0,0,0,0.00,1742,2332,1,2,1,3,2,9,0,1,2.00,2.00,3,846,0.00,0.00,0,8,2008,1,1,426000,4014,4,330,0,1,1,1
50,0,8405,0,0,0,0,0,0,3,0,0,0,2,5,8,1900,1950,0,0,2,1,0.00,0,0,2,0.00,1.00,0.00,4.00,3.00,861,0,0,0,0.00,961,1367,1,1,0,4,0,7,0,0,1.00,0.00,1,384,0.00,0.00,0,4,2008,0,0,119000,2228,2,242,0,1,1,0
60,0,12209,0,1,0,0,2,0,12,0,0,0,1,6,5,2001,2002,0,0,0,0,0.00,0,0,0,2.00,0.00,0.00,2.00,0.00,804,0,0,0,0.00,804,1961,1,2,1,3,1,7,0,1,2.00,2.00,2,560,0.00,0.00,0,6,2009,0,0,215000,2765,4,317,0,1,1,1
20,0,8339,0,1,0,0,0,0,0,0,0,0,0,5,7,1959,1959,0,0,2,1,0.00,0,0,3,1.00,0.00,0.00,1.00,0.00,0,0,1,0,0.00,882,882,0,1,0,3,0,5,0,0,0.00,1.00,1,294,0.00,0.00,0,7,2007,0,0,106500,882,1,0,0,1,0,0
30,0,7446,0,0,0,0,1,0,10,1,0,0,0,4,5,1941,1950,0,0,7,6,0.00,0,0,1,0.00,0.00,0.00,4.00,0.00,788,0,1,0,1.00,788,788,0,1,0,2,0,4,0,2,0.00,1.00,0,0,0.00,0.00,0,4,2006,0,2,100000,1576,1,0,0,0,1,1
50,0,10134,0,0,0,0,0,0,2,0,0,0,2,5,6,1940,1950,0,0,2,1,0.00,0,0,1,0.00,0.00,0.00,0.00,0.00,735,0,2,0,1.00,735,1034,0,1,0,2,0,5,0,0,1.00,0.00,1,240,0.00,0.00,0,7,2007,0,0,109000,1769,1,39,0,1,1,0
20,0,9571,0,0,0,0,0,0,3,0,0,0,0,5,6,1956,1956,0,0,3,3,0.00,0,0,1,0.00,0.00,1.00,3.00,0.00,1144,0,1,0,0.00,1144,1144,1,1,0,3,0,6,0,0,0.00,0.00,1,596,0.00,0.00,0,6,2010,0,0,129000,2288,2,44,0,1,1,0
20,0,7200,0,0,3,0,0,0,1,0,0,0,0,5,5,1972,1972,1,0,2,1,0.00,0,0,1,0.00,0.00,1.00,4.00,0.00,894,0,1,0,0.00,894,894,0,1,0,2,0,6,0,0,1.00,1.00,2,600,0.00,0.00,0,9,2009,0,0,123000,1788,1,215,0,1,1,0
60,0,7590,0,0,0,0,0,0,0,4,0,0,1,5,5,1962,1962,0,0,0,0,1.00,0,0,1,0.00,0.00,0.00,2.00,0.00,864,0,1,0,0.00,876,1812,0,2,0,4,0,8,0,1,0.00,1.00,1,264,0.00,0.00,0,7,2007,0,0,169500,2676,2,168,0,1,1,1
30,1,8967,0,0,0,0,1,0,15,0,0,0,0,5,2,1920,1950,0,0,2,1,0.00,0,2,2,3.00,3.00,0.00,0.00,0.00,961,0,2,0,4.00,1077,1077,0,1,0,2,0,6,5,0,1.00,0.00,1,338,3.00,3.00,1,11,2007,0,2,67000,2038,1,0,0,1,1,0
60,2,8125,0,0,0,0,0,0,4,0,0,0,1,7,5,2006,2007,0,0,5,5,2.00,1,0,0,1.00,0.00,0.00,1.00,0.00,1092,0,0,0,0.00,1112,1550,1,2,0,2,1,7,0,0,0.00,2.00,2,438,0.00,0.00,0,10,2009,0,0,241000,2642,3,168,0,1,1,0
120,0,14963,0,2,0,0,0,0,22,0,0,1,0,8,5,1996,1996,0,0,6,8,0.00,1,0,0,1.00,0.00,0.00,1.00,0.00,1260,0,0,0,0.00,1288,1288,1,1,1,1,2,4,0,2,0.00,2.00,2,500,0.00,0.00,0,12,2008,0,0,245500,2548,3,374,0,1,1,1
20,0,8767,0,1,0,0,0,0,1,0,0,0,0,7,5,2005,2005,0,0,0,0,0.00,1,0,0,1.00,0.00,1.00,1.00,0.00,1310,0,0,0,0.00,1310,1310,0,2,0,3,1,6,0,1,0.00,2.00,2,400,0.00,0.00,0,7,2006,1,1,164990,2620,2,0,0,1,1,1
30,0,10200,0,0,0,0,0,0,7,0,0,0,0,5,8,1940,1997,0,0,3,3,0.00,0,0,0,0.00,0.00,0.00,0.00,0.00,672,0,0,0,0.00,672,672,0,1,0,2,0,4,0,0,1.00,0.00,1,240,0.00,0.00,1,8,2008,0,0,108000,1344,1,168,0,1,1,0
60,0,12090,0,0,0,0,1,0,13,0,0,0,1,8,5,1998,1998,1,0,0,0,1.00,1,0,0,1.00,0.00,0.00,0.00,0.00,1141,0,2,0,0.00,1165,2263,0,2,1,4,1,10,0,1,2.00,2.00,2,420,0.00,0.00,0,7,2006,0,2,258000,3404,3,267,0,1,1,1
60,0,10364,0,1,0,0,0,0,5,0,0,0,1,6,5,1995,1996,0,0,2,1,0.00,0,0,0,1.00,0.00,0.00,0.00,0.00,806,0,2,0,0.00,806,1572,0,2,1,3,0,7,0,1,2.00,2.00,2,373,0.00,0.00,0,5,2007,0,0,168000,2378,3,40,0,1,1,1
20,0,9991,0,1,0,0,1,0,7,1,0,0,0,4,4,1976,1993,0,0,4,4,0.00,0,0,1,0.00,0.00,0.00,3.00,0.00,1281,0,0,0,0.00,1620,1620,1,2,0,3,0,8,2,1,0.00,0.00,2,490,0.00,0.00,0,6,2009,0,0,150000,2901,3,198,0,1,1,1
50,0,10480,0,0,0,0,0,0,17,0,0,0,2,6,5,1936,1950,0,0,2,1,0.00,0,0,2,0.00,0.00,0.00,0.00,0.00,1064,0,0,0,1.00,1166,1639,0,1,0,3,0,6,5,0,1.00,0.00,1,240,0.00,0.00,0,3,2008,0,0,115000,2230,1,0,0,1,1,0
70,0,15576,0,0,0,0,0,0,11,0,0,0,1,6,7,1915,1976,0,0,3,4,0.00,0,0,2,1.00,0.00,0.00,0.00,0.00,840,0,0,0,0.00,840,1680,0,2,0,4,0,8,0,0,0.00,0.00,1,308,0.00,0.00,0,3,2008,0,0,177000,2520,2,160,0,1,1,0
60,0,14154,0,0,0,0,1,0,6,0,0,0,1,7,5,2006,2006,0,0,0,0,1.00,1,0,0,2.00,1.00,0.00,0.00,0.00,1063,0,0,0,0.00,1071,2172,0,2,1,3,1,9,0,1,0.00,1.00,3,947,0.00,0.00,0,8,2007,1,1,280000,3235,3,254,0,1,1,1
60,2,10800,0,0,0,0,0,0,4,0,0,0,1,8,5,2007,2008,0,0,0,0,2.00,1,0,0,2.00,0.00,0.00,1.00,0.00,1034,0,0,0,0.00,1050,2078,1,2,1,3,2,8,0,1,0.00,2.00,3,836,0.00,0.00,0,4,2008,1,1,339750,3112,4,102,0,1,1,1
20,0,9571,0,0,0,0,0,0,3,0,0,0,0,5,3,1958,1958,0,0,10,11,0.00,0,2,1,0.00,2.00,0.00,0.00,0.00,1276,0,1,0,1.00,1276,1276,0,1,0,3,0,5,3,0,0.00,0.00,1,350,0.00,0.00,0,6,2009,2,2,60000,2552,1,0,0,1,1,0
190,0,34650,0,0,1,0,0,0,5,0,0,4,0,5,5,1955,1955,1,0,3,3,0.00,0,0,1,0.00,0.00,3.00,4.00,0.00,1056,0,1,1,0.00,1056,1056,1,1,0,3,0,5,0,0,0.00,2.00,2,572,0.00,0.00,0,1,2006,0,0,145000,2112,2,264,0,1,1,0
20,2,4403,0,2,0,0,0,0,4,0,0,0,0,7,5,2009,2009,0,0,2,1,2.00,2,0,0,2.00,0.00,1.00,1.00,0.00,1470,0,0,0,0.00,1478,1478,1,2,1,2,1,7,0,1,0.00,2.00,2,484,0.00,0.00,0,6,2010,1,1,222000,2948,4,144,0,1,1,1
30,1,8960,0,0,0,0,0,0,2,2,0,0,0,5,6,1927,1950,0,0,7,6,0.00,0,0,1,0.00,0.00,0.00,0.00,0.00,1008,0,2,0,1.00,1028,1028,0,1,0,2,0,5,0,1,1.00,0.00,2,360,0.00,0.00,0,3,2010,0,0,115000,2036,1,130,0,1,1,1
60,0,11228,0,2,0,0,2,0,9,0,0,0,1,7,5,1993,1993,0,0,0,0,0.00,1,0,0,1.00,0.00,0.00,3.00,5.00,1080,0,0,0,0.00,1080,2097,0,2,1,3,1,9,0,1,0.00,0.00,3,678,0.00,0.00,0,12,2008,0,0,228000,3177,3,383,0,1,1,1
20,0,8899,0,1,0,0,0,0,5,0,0,0,0,7,5,2007,2007,0,0,0,0,0.00,1,0,0,1.00,0.00,1.00,1.00,0.00,1340,0,0,0,0.00,1340,1340,0,2,0,3,1,6,0,0,0.00,2.00,2,396,0.00,0.00,0,8,2007,1,1,181134,2680,2,130,0,1,1,0
60,0,7844,0,0,0,0,0,0,7,0,0,0,1,6,7,1978,1978,1,0,1,2,1.00,0,0,1,0.00,0.00,0.00,2.00,0.00,672,0,1,0,0.00,672,1400,0,1,1,3,0,6,0,1,0.00,2.00,2,440,0.00,0.00,0,3,2006,0,0,149500,2072,2,0,0,1,1,1
70,0,22420,0,1,0,0,0,0,11,1,0,0,1,6,6,1918,1950,1,0,3,7,0.00,0,0,2,1.00,0.00,0.00,3.00,0.00,1370,1,1,1,1.00,1370,2624,1,2,1,4,0,10,0,1,1.00,0.00,3,864,0.00,0.00,1,11,2007,0,0,239000,3994,4,0,0,1,1,1
50,0,8160,0,0,0,0,0,0,3,0,0,0,2,5,6,1940,1950,0,0,2,1,0.00,0,0,2,0.00,0.00,0.00,2.00,0.00,756,0,3,1,2.00,756,1134,1,1,1,3,0,7,0,0,1.00,0.00,1,240,0.00,0.00,2,4,2007,0,5,126000,1890,3,0,0,1,1,0
20,0,8450,0,0,0,0,0,0,0,0,0,0,0,5,6,1968,1968,0,0,0,0,0.00,0,0,1,0.00,0.00,0.00,3.00,0.00,1056,0,0,0,0.00,1056,1056,1,1,0,3,0,6,0,1,0.00,0.00,1,304,0.00,0.00,0,7,2010,0,0,142000,2112,2,269,0,1,1,1
90,1,7060,0,0,0,0,0,0,12,0,0,2,4,7,5,1997,1998,0,0,0,0,1.00,0,1,0,1.00,1.00,2.00,1.00,0.00,1344,0,0,0,0.00,1344,1344,2,2,0,2,0,8,0,0,0.00,2.00,4,784,0.00,0.00,0,11,2008,0,4,206300,2688,4,0,0,1,1,0
20,0,16635,0,1,0,0,3,0,8,0,0,0,0,6,7,1977,2000,0,0,5,5,2.00,1,0,1,1.00,0.00,0.00,2.00,0.00,1602,0,2,0,0.00,1602,1602,0,2,0,3,1,8,0,1,0.00,2.00,2,529,0.00,0.00,0,6,2009,0,0,215000,3204,3,240,0,1,1,1
20,0,21750,0,0,2,0,0,1,12,2,0,0,0,5,5,1954,1954,1,0,1,2,0.00,0,0,1,0.00,0.00,0.00,0.00,0.00,988,0,0,0,1.00,988,988,0,1,0,2,0,4,0,0,0.00,1.00,2,520,0.00,0.00,1,2,2008,0,0,113000,1976,1,0,0,1,1,0
60,0,9200,0,0,0,0,0,0,13,0,0,0,1,8,5,1998,1998,0,0,0,0,1.00,1,0,0,1.00,0.00,0.00,1.00,0.00,1470,0,2,0,0.00,1470,2630,1,2,1,4,1,8,0,1,0.00,2.00,3,696,0.00,0.00,0,6,2008,0,0,315000,4100,4,66,0,1,1,1
20,0,9000,0,0,0,0,0,0,0,0,0,0,0,6,5,1956,1956,0,0,3,3,1.00,0,0,1,1.00,0.00,0.00,5.00,0.00,1196,0,2,0,1.00,1196,1196,1,1,0,2,0,6,0,1,0.00,1.00,1,297,0.00,0.00,0,5,2008,0,0,139000,2392,2,44,0,1,1,1
