"Id","MSSubClass","MSZoning","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinType2","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","_stFlrSF","GrLivArea","BsmtFullBath","FullBath","HalfBath","BedroomAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","PoolQC","Fence","MiscFeature","MoSold","YrSold","SaleType","SaleCondition","SalePrice","TotalSF","Total_Bathrooms","Total_porch_sf","haspool","hasgarage","hasbsmt","hasfireplace"
392,60,"0",12209,"0",,"1","0","0","2","0","12","0","0","0","1",6,5,2001,2002,"0","0","0","0","0","0","0","0","2","0","0","2","0",804,"0","0","0","0",804,1961,1,2,1,3,"1",7,"0",1,"1","2","2",2,560,"0","0","0",,,,6,2009,"0","0",215000,2765,4,317,0,1,1,1
393,20,"0",8339,"0",,"1","0","0","0","0","0","0","0","0","0",5,7,1959,1959,"0","0","2","1","0","0","0","3",,,,,,0,"0","1","0","0",882,882,0,1,0,3,"0",5,"0",0,,"0","1",1,294,"0","0","0",,"0","0",7,2007,"0","0",106500,882,1,0,0,1,0,0
394,30,"0",7446,"0",,"0","0","0","1","0","10","1","0","0","0",4,5,1941,1950,"0","0","7","6","0","0","0","1","0","0","0","4","0",788,"0","1","0","1",788,788,0,1,0,2,"0",4,"0",2,"1",,,0,0,,,"0",,"2",,4,2006,"0","2",100000,1576,1,0,0,0,1,1
395,50,"0",10134,"0",,"0","0","0","0","0","2","0","0","0","2",5,6,1940,1950,"0","0","2","1","0","0","0","1","0","0","0","0","0",735,"0","2","0","1",735,1034,0,1,0,2,"0",5,"0",0,,"1","0",1,240,"0","0","0",,,,7,2007,"0","0",109000,1769,1,39,0,1,1,0
396,20,"0",9571,"0",,"0","0","0","0","0","3","0","0","0","0",5,6,1956,1956,"0","0","3","3","0","0","0","1","0","0","1","3","0",1144,"0","1","0","0",1144,1144,1,1,0,3,"0",6,"0",0,,"0","0",1,596,"0","0","0",,,,6,2010,"0","0",129000,2288,2,44,0,1,1,0
397,20,"0",7200,"0",,"0","3","0","0","0","1","0","0","0","0",5,5,1972,1972,"1","0","2","1","0","0","0","1","0","0","1","4","0",894,"0","1","0","0",894,894,0,1,0,2,"0",6,"0",0,,"1","1",2,600,"0","0","0",,,,9,2009,"0","0",123000,1788,1,215,0,1,1,0
398,60,"0",7590,"0",,"0","0","0","0","0","0","4","0","0","1",5,5,1962,1962,"0","0","0","0","1","0","0","1","0","0","0","2","0",864,"0","1","0","0",876,1812,0,2,0,4,"0",8,"0",1,"1","0","1",1,264,"0","0","0",,,,7,2007,"0","0",169500,2676,2,168,0,1,1,1
399,30,"1",8967,"0",,"0","0","0","1","0","15","0","0","0","0",5,2,1920,1950,"0","0","2","1","0","0","2","2","3","3","0","0","0",961,"0","2","0","4",1077,1077,0,1,0,2,"0",6,"5",0,,"1","0",1,338,"3","3","1",,,,11,2007,"0","2",67000,2038,1,0,0,1,1,0
400,60,"2",8125,"0",,"0","0","0","0","0","4","0","0","0","1",7,5,2006,2007,"0","0","5","5","2","1","0","0","1","0","0","1","0",1092,"0","0","0","0",1112,1550,1,2,0,2,"1",7,"0",0,,"0","2",2,438,"0","0","0",,,,10,2009,"0","0",241000,2642,3,168,0,1,1,0
401,120,"0",14963,"0",,"2","0","0","0","0","22","0","0","1","0",8,5,1996,1996,"0","0","6","8","0","1","0","0","1","0","0","1","0",1260,"0","0","0","0",1288,1288,1,1,1,1,"2",4,"0",2,"0","0","2",2,500,"0","0","0",,,,12,2008,"0","0",245500,2548,3,374,0,1,1,1
402,20,"0",8767,"0",,"1","0","0","0","0","1","0","0","0","0",7,5,2005,2005,"0","0","0","0","0","1","0","0","1","0","1","1","0",1310,"0","0","0","0",1310,1310,0,2,0,3,"1",6,"0",1,"0","0","2",2,400,"0","0","0",,,,7,2006,"1","1",164990,2620,2,0,0,1,1,1
403,30,"0",10200,"0",,"0","0","0","0","0","7","0","0","0","0",5,8,1940,1997,"0","0","3","3","0","0","0","0","0","0","0","0","0",672,"0","0","0","0",672,672,0,1,0,2,"0",4,"0",0,,"1","0",1,240,"0","0","1",,"1",,8,2008,"0","0",108000,1344,1,168,0,1,1,0
404,60,"0",12090,"0",,"0","0","0","1","0","13","0","0","0","1",8,5,1998,1998,"1","0","0","0","1","1","0","0","1","0","0","0","0",1141,"0","2","0","0",1165,2263,0,2,1,4,"1",10,"0",1,"1","2","2",2,420,"0","0","0",,,,7,2006,"0","2",258000,3404,3,267,0,1,1,1
405,60,"0",10364,"0",,"1","0","0","0","0","5","0","0","0","1",6,5,1995,1996,"0","0","2","1","0","0","0","0","1","0","0","0","0",806,"0","2","0","0",806,1572,0,2,1,3,"0",7,"0",1,"1","2","2",2,373,"0","0","0",,,,5,2007,"0","0",168000,2378,3,40,0,1,1,1
406,20,"0",9991,"0",,"1","0","0","1","0","7","1","0","0","0",4,4,1976,1993,"0","0","4","4","0","0","0","1","0","0","0","3","0",1281,"0","0","0","0",1620,1620,1,2,0,3,"0",8,"2",1,"1","0","0",2,490,"0","0","0",,"2",,6,2009,"0","0",150000,2901,3,198,0,1,1,1
407,50,"0",10480,"0",,"0","0","0","0","0","17","0","0","0","2",6,5,1936,1950,"0","0","2","1","0","0","0","2","0","0","0","0","0",1064,"0","0","0","1",1166,1639,0,1,0,3,"0",6,"5",0,,"1","0",1,240,"0","0","0",,,,3,2008,"0","0",115000,2230,1,0,0,1,1,0
408,70,"0",15576,"0",,"0","0","0","0","0","11","0","0","0","1",6,7,1915,1976,"0","0","3","4","0","0","0","2","1","0","0","0","0",840,"0","0","0","0",840,1680,0,2,0,4,"0",8,"0",0,,"0","0",1,308,"0","0","0",,,,3,2008,"0","0",177000,2520,2,160,0,1,1,0
409,60,"0",14154,"0",,"0","0","0","1","0","6","0","0","0","1",7,5,2006,2006,"0","0","0","0","1","1","0","0","2","1","0","0","0",1063,"0","0","0","0",1071,2172,0,2,1,3,"1",9,"0",1,"0","0","1",3,947,"0","0","0",,,,8,2007,"1","1",280000,3235,3,254,0,1,1,1
410,60,"2",10800,"0",,"0","0","0","0","0","4","0","0","0","1",8,5,2007,2008,"0","0","0","0","2","1","0","0","2","0","0","1","0",1034,"0","0","0","0",1050,2078,1,2,1,3,"2",8,"0",1,"0","0","2",3,836,"0","0","0",,,,4,2008,"1","1",339750,3112,4,102,0,1,1,1
411,20,"0",9571,"0",,"0","0","0","0","0","3","0","0","0","0",5,3,1958,1958,"0","0","10","11","0","0","2","1","0","2","0","0","0",1276,"0","1","0","1",1276,1276,0,1,0,3,"0",5,"3",0,,"0","0",1,350,"0","0","0",,,,6,2009,"2","2",60000,2552,1,0,0,1,1,0
412,190,"0",34650,"0",,"0","1","0","0","0","5","0","0","4","0",5,5,1955,1955,"1","0","3","3","0","0","0","1","0","0","3","4","0",1056,"0","1","1","0",1056,1056,1,1,0,3,"0",5,"0",0,,"0","2",2,572,"0","0","0",,,,1,2006,"0","0",145000,2112,2,264,0,1,1,0
413,20,"2",4403,"0",,"2","0","0","0","0","4","0","0","0","0",7,5,2009,2009,"0","0","2","1","2","2","0","0","2","0","1","1","0",1470,"0","0","0","0",1478,1478,1,2,1,2,"1",7,"0",1,"0","0","2",2,484,"0","0","0",,,,6,2010,"1","1",222000,2948,4,144,0,1,1,1
414,30,"1",8960,"0","0","0","0","0","0","0","2","2","0","0","0",5,6,1927,1950,"0","0","7","6","0","0","0","1","0","0","0","0","0",1008,"0","2","0","1",1028,1028,0,1,0,2,"0",5,"0",1,"0","1","0",2,360,"0","0","0",,,,3,2010,"0","0",115000,2036,1,130,0,1,1,1
415,60,"0",11228,"0",,"2","0","0","2","0","9","0","0","0","1",7,5,1993,1993,"0","0","0","0","0","1","0","0","1","0","0","3","5",1080,"0","0","0","0",1080,2097,0,2,1,3,"1",9,"0",1,"1","0","0",3,678,"0","0","0",,,,12,2008,"0","0",228000,3177,3,383,0,1,1,1
416,20,"0",8899,"0",,"1","0","0","0","0","5","0","0","0","0",7,5,2007,2007,"0","0","0","0","0","1","0","0","1","0","1","1","0",1340,"0","0","0","0",1340,1340,0,2,0,3,"1",6,"0",0,,"0","2",2,396,"0","0","0",,,,8,2007,"1","1",181134,2680,2,130,0,1,1,0
417,60,"0",7844,"0",,"0","0","0","0","0","7","0","0","0","1",6,7,1978,1978,"1","0","1","2","1","0","0","1","0","0","0","2","0",672,"0","1","0","0",672,1400,0,1,1,3,"0",6,"0",1,"1","0","2",2,440,"0","0","0",,,,3,2006,"0","0",149500,2072,2,0,0,1,1,1
418,70,"0",22420,"0",,"1","0","0","0","0","11","1","0","0","1",6,6,1918,1950,"1","0","3","7","0","0","0","2","1","0","0","3","0",1370,"1","1","1","1",1370,2624,1,2,1,4,"0",10,"0",1,"0","1","0",3,864,"0","0","1",,,,11,2007,"0","0",239000,3994,4,0,0,1,1,1
419,50,"0",8160,"0",,"0","0","0","0","0","3","0","0","0","2",5,6,1940,1950,"0","0","2","1","0","0","0","2","0","0","0","2","0",756,"0","3","1","2",756,1134,1,1,1,3,"0",7,"0",0,,"1","0",1,240,"0","0","2",,,,4,2007,"0","5",126000,1890,3,0,0,1,1,0
420,20,"0",8450,"0",,"0","0","0","0","0","0","0","0","0","0",5,6,1968,1968,"0","0","0","0","0","0","0","1","0","0","0","3","0",1056,"0","0","0","0",1056,1056,1,1,0,3,"0",6,"0",1,"2","0","0",1,304,"0","0","0",,,,7,2010,"0","0",142000,2112,2,269,0,1,1,1
421,90,"1",7060,"0",,"0","0","0","0","0","12","0","0","2","4",7,5,1997,1998,"0","0","0","0","1","0","1","0","1","1","2","1","0",1344,"0","0","0","0",1344,1344,2,2,0,2,"0",8,"0",0,,"0","2",4,784,"0","0","0",,,,11,2008,"0","4",206300,2688,4,0,0,1,1,0
422,20,"0",16635,"0",,"1","0","0","3","0","8","0","0","0","0",6,7,1977,2000,"0","0","5","5","2","1","0","1","1","0","0","2","0",1602,"0","2","0","0",1602,1602,0,2,0,3,"1",8,"0",1,"1","0","2",2,529,"0","0","0",,,,6,2009,"0","0",215000,3204,3,240,0,1,1,1
423,20,"0",21750,"0",,"0","2","0","0","1","12","2","0","0","0",5,5,1954,1954,"1","0","1","2","0","0","0","1","0","0","0","0","0",988,"0","0","0","1",988,988,0,1,0,2,"0",4,"0",0,,"0","1",2,520,"0","0","1",,,,2,2008,"0","0",113000,1976,1,0,0,1,1,0
424,60,"0",9200,"0",,"0","0","0","0","0","13","0","0","0","1",8,5,1998,1998,"0","0","0","0","1","1","0","0","1","0","0","1","0",1470,"0","2","0","0",1470,2630,1,2,1,4,"1",8,"0",1,"1","0","2",3,696,"0","0","0",,,,6,2008,"0","0",315000,4100,4,66,0,1,1,1
425,20,"0",9000,"0",,"0","0","0","0","0","0","0","0","0","0",6,5,1956,1956,"0","0","3","3","1","0","0","1","1","0","0","5","0",1196,"0","2","0","1",1196,1196,1,1,0,2,"0",6,"0",1,"0","0","1",1,297,"0","0","0",,,,5,2008,"0","0",139000,2392,2,44,0,1,1,1
426,60,"1",3378,"0","0","0","2","0","0","0","2","0","0","0","1",7,8,1946,1992,"0","0","1","2","0","0","1","1","0","0","0","0","0",651,"0","2","0","0",707,1389,0,1,1,3,"0",6,"0",2,"0","1","0",1,240,"0","0","2",,,,9,2009,"0","0",135000,2040,2,126,0,1,1,1
427,80,"0",12800,"0",,"0","3","0","0","1","9","0","0","0","3",7,5,1989,1989,"0","0","3","3","1","1","0","0","1","0","2","1","0",1518,"0","2","0","0",1644,1644,1,2,0,2,"1",5,"0",1,"1","0","2",2,569,"0","0","0",,,,8,2009,"0","0",275000,3162,4,476,0,1,1,1
428,20,"0",8593,"0",,"1","0","0","0","0","0","0","0","0","0",4,6,1957,1957,"1","0","2","1","0","0","0","1","0","0","0","4","0",907,"0","0","0","0",907,907,0,1,0,3,"0",5,"0",0,,"1","0",1,352,"0","0","0",,,,7,2008,"0","0",109008,1814,1,0,0,1,1,0
429,20,"0",6762,"0",,"0","0","0","0","0","1","0","0","0","0",7,5,2007,2007,"0","0","0","0","1","1","0","0","1","0","0","1","0",1208,"0","0","0","0",1208,1208,1,2,0,2,"1",6,"0",0,,"0","1",2,628,"0","0","0",,,,9,2007,"1","1",195400,2416,3,159,0,1,1,0
430,20,"0",11457,"0",,"1","0","0","1","0","14","0","0","0","0",6,5,1988,1988,"0","0","1","2","0","0","0","1","1","0","3","1","0",1392,"0","1","0","0",1412,1412,1,2,0,3,"1",6,"0",1,"1","0","0",2,576,"0","0","0",,,,3,2009,"0","0",175000,2804,3,169,0,1,1,1
431,160,"1",1680,"0",,"0","0","0","0","0","21","0","0","3","1",6,5,1971,1971,"0","0","1","2","1","0","0","1","0","0","0","2","0",483,"0","1","0","0",483,987,0,1,1,2,"0",4,"0",0,,"1","0",1,264,"0","0","0",,,,7,2008,"2","2",85400,1470,2,0,0,1,1,0
432,50,"1",5586,"0",,"1","1","0","0","0","2","1","0","0","2",6,7,1920,1998,"0","0","2","1","0","0","0","2","0","0","0","0","0",901,"0","2","0","0",1088,1198,0,1,0,4,"0",7,"0",0,,,,0,0,,,"1",,"0",,9,2008,"3","2",79900,2099,1,98,0,0,1,0
433,160,"1",1920,"0",,"0","0","0","0","0","21","0","0","1","1",5,5,1971,1971,"0","0","1","2","1","0","0","1","0","0","0","2","0",765,"0","0","0","0",765,1365,1,1,1,2,"0",6,"2",0,,"1","0",2,440,"0","0","0",,,,8,2007,"0","0",122500,2130,3,276,0,1,1,0
434,60,"0",10839,"0",,"1","0","0","1","0","5","0","0","0","1",6,5,1997,1998,"0","0","0","0","0","0","0","0","1","0","0","0","0",926,"0","0","0","0",926,1604,0,2,1,3,"0",7,"0",1,"1","0","2",2,470,"0","0","0",,,,7,2008,"0","0",181000,2530,3,36,0,1,1,1
435,180,"1",1890,"0",,"0","0","0","0","0","19","0","0","3","4",4,7,1972,1972,"0","0","5","5","0","0","1","1","1","0","1","2","0",630,"0","2","0","0",630,630,1,1,0,1,"0",3,"0",0,,,,0,0,,,"0",,,,6,2008,"0","0",81000,1260,2,88,0,0,1,0
436,60,"0",10667,"0",,"2","0","0","2","0","1","4","0","0","1",7,6,1996,1996,"0","0","0","0","0","1","0","0","1","0","1","1","4",799,"0","0","0","0",827,1661,1,2,1,3,"1",6,"0",1,"1","0","1",2,550,"0","0","0",,,,4,2009,"5","0",212000,2460,4,219,0,1,1,1
437,50,"1",4400,"0",,"0","0","0","0","0","2","0","0","0","2",6,8,1920,1950,"0","0","8","7","0","0","0","2","3","0","0","0","0",648,"0","1","0","1",734,1118,0,1,0,2,"0",6,"0",0,,"1","0",2,440,"0","0","0",,,,10,2006,"0","0",116000,1766,1,0,0,1,1,0
438,45,"1",6000,"0",,"0","0","0","0","0","10","0","0","0","5",6,7,1926,2004,"0","0","3","3","0","1","0","0","0","0","0","0","0",884,"0","2","0","0",904,904,0,1,0,2,"0",4,"0",0,,"1","0",1,180,"0","0","0",,,,1,2009,"0","0",119000,1788,1,105,0,1,1,0
439,30,"0",4280,"0",,"0","0","0","0","0","11","0","0","0","0",5,6,1913,2002,"0","0","7","7","0","0","0","0","0","0","0","5","0",440,"0","1","1","0",694,694,0,1,0,2,"1",4,"0",1,"0","1","0",1,352,"2","0","2",,"0",,3,2007,"0","0",90350,1134,1,34,0,1,1,1
440,50,"0",12354,"0","0","0","0","0","1","0","3","0","0","0","2",6,8,1920,2000,"0","0","3","3","0","0","0","2","0","2","3","0","0",684,"0","2","0","0",684,1196,0,1,0,3,"1",7,"0",0,,"1","0",2,528,"0","0","0",,"1","0",8,2009,"4","0",110000,1880,1,46,0,1,1,0
441,20,"0",15431,"0",,"0","0","0","0","0","6","0","0","0","0",10,5,2008,2008,"1","0","0","0","2","2","0","0","2","0","2","1","4",3094,"0","0","0","0",2402,2402,1,2,0,2,"2",10,"0",2,"0","0","2",3,672,"0","0","0",,,,4,2009,"0","0",555000,5496,3,242,0,1,1,1
442,90,"0",12108,"0",,"0","0","0","0","0","3","0","0","2","0",4,4,1955,1955,"0","0","0","0","1","0","0","1","0","0","0","2","0",1440,"0","1","1","2",1440,1440,0,2,0,4,"3",8,"0",0,,,,0,0,,,"0",,,,9,2008,"0","0",118000,2880,2,0,0,0,1,0
443,50,"1",6240,"0",,"0","0","0","0","0","10","0","0","0","2",5,7,1930,1992,"0","0","2","1","0","0","0","0","0","0","0","0","0",1078,"0","1","0","0",1128,1573,0,2,0,3,"0",8,"0",1,"0","1","0",2,360,"0","0","2",,,,6,2008,"0","0",162900,2651,2,0,0,1,1,1
444,120,"0",3922,"0",,"0","0","0","0","0","20","0","0","1","0",7,5,2006,2007,"0","0","7","6","1","1","0","0","2","0","1","0","0",1258,"0","0","0","0",1258,1258,0,2,0,2,"1",6,"0",1,"0","0","2",3,648,"0","0","0",,,,6,2007,"1","1",172500,2516,2,160,0,1,1,1
445,60,"0",8750,"0",,"0","0","0","0","0","1","0","0","0","1",7,5,1994,1995,"0","0","0","0","0","1","1","0","1","0","0","1","0",915,"0","0","0","0",933,1908,1,2,1,4,"1",8,"0",1,"1","0","0",2,493,"0","0","0",,,,7,2008,"0","0",210000,2823,4,277,0,1,1,1
446,20,"0",9855,"0",,"0","0","0","1","0","3","0","0","0","0",6,5,1956,1956,"1","0","3","3","0","0","0","1","0","0","0","0","0",1436,"0","3","0","0",1689,1689,0,1,0,3,"0",7,"0",1,"0","0","0",2,480,"0","0","0",,"0",,11,2009,"2","0",127500,3125,1,0,0,1,1,1
447,20,"0",16492,"0",,"1","0","0","1","0","0","6","0","0","0",6,6,1966,2002,"0","0","6","4","0","1","0","1","0","0","0","2","1",1517,"0","0","0","0",1888,1888,0,2,1,2,"1",6,"3",1,"0","0","2",2,578,"0","0","0",,,,6,2010,"0","0",190000,3405,3,0,0,1,1,1
448,60,"0",11214,"0",,"1","0","0","1","0","5","0","0","0","1",7,5,1998,1999,"0","0","0","0","0","1","0","0","1","0","0","0","0",930,"0","2","0","0",956,1886,0,2,1,4,"1",10,"0",1,"1","0","2",2,431,"0","0","0",,,,7,2006,"0","0",199900,2816,3,89,0,1,1,1
449,50,"1",8600,"0",,"0","1","0","0","0","15","0","0","0","2",6,6,1937,1950,"0","0","2","1","0","0","0","2","0","0","0","0","0",780,"0","1","0","0",780,1376,0,2,0,3,"0",7,"0",1,"0","1","0",1,198,"0","0","1",,,,6,2006,"0","0",119500,2156,2,0,0,1,1,1
450,50,"1",6000,"0",,"0","0","0","0","0","2","0","0","0","2",3,7,1948,2002,"0","0","2","1","0","0","1","1","0","0","0","2","0",649,"0","0","0","0",679,1183,0,1,1,2,"0",6,"0",0,,"1","0",1,308,"0","0","0",,,,6,2007,"0","0",120000,1832,2,176,0,1,1,0
451,30,"1",5684,"0",,"0","0","0","0","0","2","0","0","0","0",6,8,1930,2005,"1","0","3","3","0","0","0","2","0","0","0","0","0",813,"0","0","0","1",813,813,0,1,0,2,"1",5,"0",0,,"1","0",1,270,"1","1","1",,,,6,2006,"0","0",110000,1626,1,113,0,1,1,0
452,20,"0",70761,"0",,"1","3","0","0","1","16","0","0","0","0",7,5,1975,1975,"0","2","4","4","0","0","0","1","1","0","2","2","0",1533,"0","1","0","0",1533,1533,1,2,0,2,"1",5,"0",2,"1","0","0",2,576,"0","0","0",,,,12,2006,"0","0",280000,3066,3,254,0,1,1,1
453,60,"0",9303,"0",,"1","0","0","1","0","14","0","0","0","1",6,5,1996,1997,"1","0","0","0","1","1","0","0","2","0","0","2","0",872,"0","0","0","0",888,1756,1,2,1,3,"0",7,"0",0,,"0","2",2,422,"0","0","0",,,,7,2007,"0","0",204000,2628,4,266,0,1,1,0
454,60,"2",9000,"0",,"0","0","0","0","0","4","0","0","0","1",8,5,2008,2008,"0","0","0","0","0","1","0","0","1","0","0","0","0",768,"0","0","0","0",786,1590,0,2,1,3,"1",6,"0",0,,"0","1",2,676,"0","0","0",,,,6,2009,"0","0",210000,2358,3,30,0,1,1,0
455,90,"0",9297,"0",,"0","0","0","0","0","12","0","0","2","0",5,5,1976,1976,"0","0","4","4","0","0","0","1","0","0","0","2","0",1728,"0","1","0","0",1728,1728,2,2,0,4,"0",8,"0",0,,"1","0",2,560,"0","0","0",,,,7,2006,"0","3",188000,3456,4,0,0,1,1,0
456,20,"0",9600,"0",,"0","0","0","0","0","8","0","0","0","0",7,6,1973,1973,"1","0","1","2","1","0","0","1","0","0","0","2","0",1242,"0","3","0","0",1242,1242,0,1,1,3,"0",6,"0",1,"1","0","0",2,528,"0","0","0",,,,9,2007,"0","0",175500,2484,2,0,0,1,1,1
457,70,"1",4571,"0","0","0","0","0","0","0","2","0","0","0","1",5,5,1916,1950,"0","0","9","9","0","0","0","2","0","0","0","0","0",624,"0","3","1","0",624,1344,0,1,0,4,"0",7,"0",0,,"1","0",3,513,"1","1","0",,,,5,2008,"2","2",98000,1968,1,96,0,1,1,0
458,20,"0",53227,"0",,"1","3","0","2","1","16","0","0","0","0",4,6,1954,1994,"2","1","4","4","0","0","0","1","1","0","2","3","0",1364,"0","0","0","0",1663,1663,1,1,0,2,"1",6,"2",2,"0","0","2",2,529,"0","0","0",,,,3,2008,"0","0",256000,3027,2,361,0,1,1,1
459,70,"1",5100,"0","0","0","0","0","0","0","2","0","0","0","1",8,7,1925,1996,"1","0","8","6","0","0","1","0","0","0","0","0","0",588,"0","3","0","0",833,1666,0,1,0,3,"1",7,"0",1,"0","1","0",1,228,"0","0","0",,"0",,6,2008,"0","0",161000,2254,1,255,0,1,1,1
460,50,"0",7015,"0",,"1","1","0","1","0","10","0","0","0","2",5,4,1950,1950,"0","0","2","1","3","0","0","1","0","0","0","5","0",709,"0","1","0","0",979,1203,1,1,0,3,"1",5,"0",1,"1","1","0",1,352,"0","0","0",,,,7,2009,"0","0",110000,1912,2,248,0,1,1,1
461,60,"2",8004,"0",,"1","0","0","0","0","4","3","0","0","1",8,5,2009,2009,"0","0","0","0","2","1","0","0","1","0","0","1","0",832,"0","0","0","0",832,1935,1,2,1,3,"0",8,"0",0,,"2","2",2,552,"0","0","0",,,,12,2009,"1","1",263435,2767,4,150,0,1,1,0
462,70,"0",7200,"0",,"0","0","0","0","0","17","1","0","0","1",7,9,1936,2007,"0","0","3","3","0","1","1","0","1","1","0","2","3",560,"0","0","0","0",575,1135,1,1,0,3,"1",6,"0",0,,"1","1",2,576,"0","0","0",,"0",,4,2009,"0","0",155000,1695,2,256,0,1,1,0
463,20,"0",8281,"0",,"1","0","0","0","0","7","0","0","0","0",5,5,1965,1965,"0","0","2","1","0","0","0","1","0","0","0","4","3",864,"0","2","0","0",864,864,0,1,0,3,"0",5,"0",1,"4","1","0",1,360,"0","0","0",,"2",,12,2009,"0","0",62383,1728,1,236,0,1,1,1
464,70,"0",11988,"0",,"1","2","0","0","1","11","0","0","0","1",6,7,1934,1995,"1","0","8","7","0","0","0","1","0","0","0","5","0",715,"0","3","0","1",849,1660,0,1,1,3,"0",6,"0",1,"0","1","0",1,240,"0","0","0",,,,8,2008,"0","0",188700,2375,2,0,0,1,1,1
465,20,"0",8430,"0",,"0","2","0","0","1","1","0","0","0","0",5,5,1978,1978,"0","0","1","2","1","0","0","1","1","0","0","4","0",1040,"0","1","0","0",1040,1040,0,2,0,3,"0",5,"0",0,,,,0,0,,,"0",,,,8,2009,"0","0",124000,2080,2,0,0,0,1,0
466,120,"1",3072,"0",,"0","0","0","0","0","20","0","0","1","0",7,5,2004,2004,"1","0","0","0","1","1","0","0","1","0","0","0","0",1375,"0","0","0","0",1414,1414,0,2,0,2,"1",6,"0",1,"1","0","2",2,398,"0","0","0",,,,5,2006,"0","0",178740,2789,2,164,0,1,1,1
467,20,"0",10628,"0",,"0","0","0","0","0","0","0","0","0","0",7,5,1970,1970,"2","1","4","4","0","0","1","1","0","1","2","1","0",1277,"0","1","0","0",1277,1277,1,1,0,2,"0",5,"0",1,"4","0","0",2,526,"0","0","0",,"2",,4,2007,"0","0",167000,2554,2,176,0,1,1,1
468,70,"0",9480,"0",,"0","0","0","0","0","0","2","0","0","1",5,7,1942,1995,"0","0","2","1","2","0","0","1","0","0","0","5","0",728,"0","0","0","0",888,1644,0,1,1,3,"1",7,"0",2,"0","0","0",1,312,"0","0","0",,,,6,2007,"0","0",146500,2372,2,168,0,1,1,1
469,20,"0",11428,"0",,"1","0","0","0","0","6","0","0","0","0",8,5,2006,2006,"0","0","0","0","2","1","0","0","1","0","0","0","0",1626,"0","0","0","0",1634,1634,0,2,0,3,"1",7,"0",1,"0","0","1",3,866,"0","0","0",,,,5,2007,"0","0",250000,3260,2,44,0,1,1,1
470,60,"0",9291,"0",,"1","0","0","1","0","9","8","0","0","1",6,5,1993,1993,"0","0","1","2","1","1","0","0","1","0","0","1","0",832,"0","0","0","0",832,1710,0,2,1,3,"1",7,"0",0,,"0","1",2,506,"0","0","0",,,,6,2008,"0","0",187000,2542,3,214,0,1,1,0
471,120,"0",6820,"0",,"1","0","0","1","0","18","0","0","1","0",8,5,1985,1985,"0","0","1","2","0","1","0","0","1","0","1","1","3",1488,"0","1","0","0",1502,1502,1,1,1,1,"1",4,"0",0,,"0","1",2,528,"0","0","0",,,,6,2010,"0","0",212000,2990,3,194,0,1,1,0
472,60,"0",11952,"0",,"0","0","0","0","0","8","6","0","0","1",7,6,1977,1977,"4","3","7","4","0","0","0","1","1","0","0","0","0",808,"0","1","0","0",1161,1969,0,2,1,3,"0",8,"0",1,"0","0","1",2,534,"0","0","0",,,,11,2007,"0","0",190000,2777,3,276,0,1,1,1
473,180,"1",3675,"0",,"0","0","0","0","0","3","0","0","1","3",6,5,2005,2005,"0","0","0","0","1","0","0","0","1","0","2","1","0",547,"0","0","0","0",1072,1072,1,1,0,2,"0",5,"0",0,,"3","1",2,525,"0","0","0",,,,6,2008,"0","0",148000,1619,2,28,0,1,1,0
474,20,"0",14977,"0",,"1","0","0","0","0","6","0","0","0","0",8,5,2006,2007,"0","0","0","0","1","1","0","0","2","0","2","1","0",1976,"0","0","0","0",1976,1976,1,2,0,2,"1",7,"0",1,"3","0","1",3,908,"0","0","0",,,,7,2007,"1","1",440000,3952,3,313,0,1,1,1
475,120,"0",5330,"0",,"0","0","0","0","0","18","0","0","1","0",8,5,2000,2000,"0","0","5","5","0","1","0","0","1","0","1","1","0",1494,"0","0","0","0",1652,1652,1,2,0,2,"2",6,"0",0,,"0","1",2,499,"0","0","0",,,,8,2007,"0","0",251000,3146,3,144,0,1,1,0
476,20,"0",8480,"0",,"0","0","0","1","0","7","0","0","0","0",5,6,1963,1963,"1","0","1","2","0","0","0","1","0","0","0","1","0",970,"0","1","0","0",970,970,1,1,0,2,"0",5,"0",0,,"1","0",2,624,"0","0","0",,,,7,2007,"0","0",132500,1940,2,216,0,1,1,0
477,20,"0",13125,"0",,"0","0","0","0","1","1","0","0","0","0",6,5,1997,1998,"0","0","0","0","1","0","0","0","1","0","2","1","0",1478,"0","0","0","0",1493,1493,1,2,0,3,"1",7,"0",1,"1","0","2",2,508,"0","0","0",,,,4,2008,"0","0",208900,2971,3,179,0,1,1,1
478,60,"0",13693,"0",,"0","0","0","0","0","6","0","0","0","1",9,5,2006,2006,"1","0","0","0","1","2","0","0","1","0","1","0","0",2153,"0","0","0","0",2069,2643,0,2,1,3,"2",9,"0",1,"0","2","2",3,694,"0","0","0",,,,3,2007,"0","0",380000,4796,3,498,0,1,1,1
